"Month Year","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Driving Causing Death","Manslaughter Unlawful Striking Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Voluntary Assisted Dying","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
JUL06,0.1746510472,0.0998005984,0.0499002992,0,0,0.0499002992,0,36.776520512,1.6217597241,15.918195445,2.6447158577,16.591849485,10.703614179,2.4451146609,8.258499518,4.5159770778,2.0958125665,2.4201645113,9.0569043052,0.5489032912,0.0748504488,1.0479062832,7.3852442819,0,61.327467719,97.455284342,52.894317154,51.971161619,0.9231555352,10.978065824,33.582901363,2.7694666057,95.334521626,24.650747806,178.5682207,12.799426745,25.948155585,55.63883361,84.181804754,67.215703025,1.8712612201,2.3702642121,10.678664029,0,52.295513564,11.177667021,2.4700648105,2.5698654089,5.8632851563,0.2744516456,477.17161112,96.033125815,0.2994017952,44.111864495,2.8692672041,4.3662761802,44.38631614,2.2455134641,0,0,0.9730558344,1.0479062832,0.0998005984,0,0.0748504488,0.0499002992,13.822382879,0,17.939157563,7.2854436835,8.7076022108,0.1497008976,1.4471086769,0.2994017952,5.1646809674,1.6467098737,81.91134114,2.8443170545,33.258549418,2.5449152593,43.263559408,0.374252244,85.728714029,3.3433200465,58.907303208,23.378290176,0.0998005984,4.3912263298,318.43875936
AUG06,0.2245513464,0.2994017952,0.124750748,0,0.0249501496,0.1497008976,0,38.398280236,1.5219591257,17.614805618,3.3932203457,15.868295146,13.872283178,3.3932203457,10.479062832,3.5928215426,1.6966101729,1.8962113697,10.204611187,0.5489032912,0.0998005984,1.7215603225,7.8343469747,0,66.591949285,95.509172673,54.266575382,53.1687688,1.0978065824,9.7305583444,31.512038946,3.1686689993,92.066052028,23.403240326,187.15107216,13.572881383,26.671709924,54.491126729,92.415354122,57.759596327,9.6058075964,2.7944167553,11.25251747,0,34.106854505,11.027966124,2.2954137633,2.9191675033,5.439132613,0.374252244,470.08576863,107.98424747,0.2994017952,50.074950249,3.3932203457,4.940129621,49.276545462,0.5738534408,0.124750748,0.0249501496,0.3493020944,0.0499002992,0,0,0.0249501496,0,13.298429737,0.0249501496,17.340353973,5.7135842587,9.4810568484,0.3493020944,1.5219591257,0.4241525432,4.4161764794,2.7694666057,82.909347124,2.7694666057,34.605857497,2.7445164561,42.789506566,1.6716600233,85.978215525,3.7175722906,58.857402909,23.303439727,0.0998005984,8.2834496676,333.25914822
SEP06,0.0499002992,0.2245513464,0.0748504488,0,0.0499002992,0.0998005984,0,39.271535472,1.7714606217,18.812412799,3.1936191489,15.494042902,14.870289162,2.3203639129,12.549925249,3.3932203457,1.4970089761,1.8962113697,9.4810568484,0.4740528424,0.2744516456,1.2724576297,7.4600947307,0,67.290553474,102.19581277,56.636839594,55.339431815,1.2974077793,10.62876373,34.930209442,3.2185692985,95.534122823,24.351346011,184.00735331,13.073878391,26.671709924,58.408300216,85.853464777,40.6437937,2.0459122673,3.0688684009,14.221585273,0,21.307427759,10.179661037,1.9211615193,2.3952143617,5.6387338098,0.2245513464,460.13065894,101.47225843,0.4491026928,46.057976164,3.9920239362,4.7405284242,46.232627211,1.6217597241,0,0,0.1746510472,1.3223579289,0.0499002992,0,0.0499002992,0.0249501496,12.125772706,0.0249501496,17.090852477,8.75750251,8.9321535572,0.249501496,1.2225573305,0.1497008976,5.7385344083,1.5718594249,83.857452809,2.8942173537,34.156754804,2.8443170545,43.962163597,1.8463110705,89.895389013,3.692622141,62.375374003,23.727592271,0.0998005984,4.4660767786,330.09047922
OCT06,0.0748504488,0.2994017952,0.2245513464,0.0249501496,0,0.0499002992,0,38.523030984,1.7714606217,18.363310106,3.0189681017,15.369292154,12.475074801,3.6676719914,8.8074028092,3.8672731882,1.9461116689,1.9211615193,10.803414777,0.6487038896,0.1746510472,1.7465104721,8.2335493684,0,66.043045994,103.81757249,56.636839594,55.514082862,1.122756732,10.828364927,36.352367969,2.9441176529,109.5561069,23.602841523,194.48641614,14.770488564,27.245563364,60.154810688,92.315553524,38.17372889,4.8403290226,2.4201645113,8.258499518,0,22.654735838,12.599825549,3.2185692985,2.3952143617,6.7365403923,0.249501496,485.18060914,100.72375394,0.2994017952,43.862362999,2.8443170545,6.1626869515,47.55498514,0.0998005984,0,0.0499002992,0.0249501496,0.0249501496,0,0,0,0,12.5249751,0,16.841350981,8.3583001164,8.008998022,0.2245513464,1.2724576297,0.1746510472,4.7405284242,1.5968095745,84.231705053,2.9690678025,34.805458694,3.1437188497,43.313459708,1.9211615193,88.972233478,3.6676719914,61.751620263,23.453140625,0.0998005984,4.2664755818,325.94875439
NOV06,0.0748504488,0.2245513464,0.124750748,0,0.0249501496,0.0748504488,0,46.556979156,1.9211615193,22.305433743,3.9920239362,18.338359957,16.042946194,3.692622141,12.350324053,3.8922233378,1.6467098737,2.2455134641,9.5808574468,0.5489032912,0.0998005984,1.4720588265,7.4600947307,0,76.372407929,103.09401815,57.385344083,55.838434807,1.5469092753,10.928165525,34.780508544,2.9690678025,98.927343168,21.457128657,188.94748293,13.522981084,29.316425781,56.537038996,89.571037068,41.392298188,2.1207627161,2.0958125665,7.2854436835,0,29.890279222,10.60381358,2.0708624169,3.0189681017,5.314381865,0.1996011968,467.39115248,126.49725848,0.6736540392,47.804486636,3.1686689993,18.837362949,56.013085854,0.3992023936,0,0,0.3243519448,0.0748504488,0,0,0,0,15.294441705,0,20.933175515,8.0838484708,9.4810568484,0.3243519448,1.6966101729,0.4241525432,4.940129621,2.0958125665,97.105982247,4.0169740858,37.400274252,2.3203639129,53.368369997,0.9481056848,86.527118817,3.5429212434,59.980159641,22.904237334,0.0998005984,4.4910269282,369.76121709
DEC06,0.0499002992,0.249501496,0.124750748,0.0249501496,0,0.0998005984,0,42.215653125,2.1956131649,20.359322074,3.9920239362,15.668693949,20.284471626,3.1187687001,17.165702926,3.2185692985,1.3223579289,1.8962113697,9.1816550532,0.8483050864,0.124750748,1.1477068817,7.0608923371,0,75.199750898,108.28364927,61.601919365,59.605907397,1.9960119681,11.676670013,35.00505989,2.5698654089,116.56709894,23.503040924,179.19197444,12.899227344,29.241575332,55.563983162,81.487188597,59.630857547,1.1726570313,1.6467098737,6.4371385971,0,50.374352045,12.674675997,2.7944167553,2.5948155585,7.1357427859,0.1497008976,502.42116252,94.012163697,0.5738534408,41.816450731,2.9690678025,4.5159770778,44.136814644,0.998005984,0,0.0249501496,0.0748504488,0.8483050864,0,0,0,0.0499002992,14.196635123,0.0499002992,20.583873421,9.256505502,8.9072034076,0.2744516456,1.4970089761,0.3992023936,5.0898305186,1.6467098737,104.26667518,3.7175722906,40.419242354,2.7445164561,57.385344083,0.5738534408,113.09902814,3.8672731882,83.059048022,25.998055884,0.1746510472,5.0149800698,370.95882427
JAN07,0.1702741267,0.3162233782,0.1702741267,0,0.0243248752,0.1216243762,0,42.033384432,2.3838377745,20.554519586,3.7217059132,15.373321158,11.821889371,3.4541322855,8.367757086,4.6460511727,1.8000407685,2.8460104042,8.6353307137,0.5108223802,0.097299501,1.3865178892,6.6406909432,0,67.623153195,107.5159486,56.895883209,55.241791692,1.654091517,12.502985878,38.117079517,3.5514317865,122.062224,25.881667266,182.38791462,15.032772904,25.419494636,56.579659831,85.355987252,41.668511303,2.0919392715,2.2622133982,5.4730969312,0.0243248752,31.816936827,12.819209257,2.0919392715,3.600081537,6.908264571,0.2189238772,495.88690684,91.120982686,0.291898503,40.257668539,3.5271069112,4.378477545,42.665831188,0.8027208832,0,0,0.1459492515,0.6567716317,0,0,0,0,11.457016243,0,21.357240469,8.367757086,7.589361078,0.2189238772,1.4108427645,0.1459492515,4.1595536677,1.654091517,90.391236429,3.4784571607,35.295393988,3.0649342815,48.552450999,1.3378681387,86.231682761,3.6244064122,58.793223479,23.741078244,0.0729746257,4.7433506737,323.39921645
FEB07,0.1216243762,0.2675736277,0.0729746257,0.0243248752,0,0.1702741267,0,41.279313299,1.751391018,20.068022081,3.6244064122,15.835493788,12.162437625,2.5541119012,9.6083257237,3.9163049152,1.7270661427,2.1892387725,8.2947824602,0.583797006,0.0486497505,1.2892183882,6.3731173155,0,66.042036303,88.347946908,46.606460979,45.487516717,1.1189442615,10.435371482,31.306114447,2.237888523,82.607276349,20.238296208,168.08488798,12.867859007,26.465464272,50.522765894,78.228798804,47.457831613,1.3865178892,2.0676143962,12.746234631,0,31.257464696,11.67594012,2.043289521,2.5784367765,6.9325894462,0.1216243762,420.6500677,91.729104567,1.0216447605,39.138724277,3.4784571607,4.1109039172,43.979374452,0.4378477545,0.0243248752,0,0.0729746257,0.194599002,0,0,0.1459492515,0,10.678620235,0,18.99772757,8.2218078345,8.0515337077,0.3405482535,1.4351676397,0.2675736277,4.3055029192,1.7027412675,77.547702297,2.9676347805,30.770967191,2.335188024,41.473912301,1.8243656437,77.401753045,3.6244064122,54.07419768,19.605849451,0.097299501,3.7217059132,298.61216857
MAR07,0.0729746257,0.2432487525,0.1216243762,0.0243248752,0.0243248752,0.0729746257,0,45.560491343,2.2135636477,22.257260854,3.794680539,17.294986303,16.127392291,2.9433099052,13.184082385,4.0622541667,1.8730153942,2.1892387725,10.824569486,1.167594012,0.1702741267,1.5324671407,7.9542342067,0,76.890930665,98.807643265,56.579659831,55.314766318,1.2405686377,9.3894018465,32.838581587,2.7487109032,88.785794662,22.062661852,183.16631063,14.181402271,28.046581163,52.566055415,88.372271783,51.276837027,1.9703148952,3.7703556637,8.1974829592,0.0243248752,37.314358633,11.72458987,2.821685529,2.2135636477,6.6406909432,0.0486497505,458.57254821,99.464414897,0.5108223802,41.109039172,3.697381038,5.9109446857,48.236227621,4.0379292915,0.097299501,0,1.459492515,2.3108631487,0.097299501,0,0.0729746257,0,16.832813673,0.0486497505,19.50854995,8.8785794662,8.6110058385,0.2189238772,1.264893513,0.194599002,5.1325486777,1.8000407685,92.629124952,3.600081537,37.217059132,2.8946601547,48.917324128,1.5324671407,87.739825026,3.2838581587,62.223030889,22.159961353,0.0729746257,4.4271272955,343.71048728
APR07,0.097299501,0.2432487525,0.2189238772,0,0.0243248752,0,0,38.40897802,1.9216651447,17.197686802,2.7000611527,16.58956492,10.094823229,2.8460104042,7.2488128245,4.4514521707,1.8973402695,2.5541119012,8.1001834582,0.583797006,0.1216243762,1.2405686377,6.1541934382,0,61.395985131,89.51554092,48.455151498,47.67675549,0.778396008,10.873219237,30.187170185,2.7973606537,85.939784258,22.354560355,165.77402483,13.62193014,24.081626497,49.16057288,78.909895311,33.616977595,5.156873553,2.3838377745,5.8866198105,0,20.189646457,9.9975237277,2.6514114022,2.0189646457,5.0838989272,0.2432487525,409.99577234,85.283012626,0.3648731287,36.681911877,2.4081626497,7.6136859532,38.214379018,0.486497505,0,0,0.097299501,0.291898503,0,0,0.0486497505,0.0486497505,13.646255015,0,16.103067415,6.908264571,7.2731376997,0.4621726297,1.2405686377,0.291898503,3.89198004,1.3865178892,85.039763874,3.9406297905,32.61965771,3.0649342815,45.414542092,1.5081422655,91.826404068,3.4541322855,66.285285056,21.941037475,0.1459492515,3.8190054142,311.89355045
MAY07,0.0729746257,0.3162233782,0.2189238772,0.0243248752,0,0.0729746257,0,37.314358633,1.8243656437,17.854458433,2.6757362775,14.959798279,11.262417241,3.5757566617,7.686660579,2.724386028,0.9243452595,1.8000407685,9.8515744762,1.0946193862,0.1459492515,1.848690519,6.7623153195,0,61.541934382,98.953592517,56.458035455,55.606664821,0.8513706337,8.7812799652,33.714277096,2.6514114022,81.73158084,22.597809107,175.55262468,12.1867625,30.843941817,53.028228045,79.493692317,41.741485929,1.4351676397,2.6027616517,10.800244611,0.097299501,26.806012525,12.040813249,2.9919596557,2.7000611527,6.032569062,0.3162233782,435.26931772,100.70498353,0.5351472555,45.560491343,3.0892591567,5.7163456837,45.803740096,2.3108631487,0,0,0.0729746257,2.140589022,0,0,0.0729746257,0.0243248752,12.965158508,0,16.443615669,7.3217874502,8.6839804642,0.389198004,1.556792016,0.3162233782,4.767675549,1.654091517,83.142423604,3.1379089072,34.930520859,2.8946601547,42.179333683,0.2675736277,79.736941069,3.1379089072,55.947213075,20.578844461,0.0729746257,4.9136248005,316.49095188
JUN07,0.0486497505,0.291898503,0.1459492515,0.0243248752,0,0.1216243762,0,33.471028344,1.848690519,15.689544536,2.4568124002,13.475980888,14.935473403,3.5271069112,11.408366492,2.9919596557,0.9973198852,1.9946397705,7.7353103295,0.7540711327,0.0729746257,1.4351676397,5.4730969312,0,59.474319986,91.218282187,52.322806662,51.471436029,0.8270457585,10.021848603,28.873626922,2.5541119012,80.855885331,21.819413099,161.78474529,11.578640619,27.973606537,49.987618638,72.244879492,45.949689347,3.6487312875,3.7703556637,4.9865994262,0.4135228792,33.13048009,10.19212273,2.724386028,2.529787026,4.6947009232,0.2432487525,414.37424988,84.69921562,0.291898503,41.084714297,2.1162641467,3.4541322855,37.752206388,0.7297462575,0,0,0.389198004,0.2189238772,0,0,0.0486497505,0.0729746257,11.092143114,0,15.05709778,6.5677163175,6.9569143215,0.2189238772,1.4108427645,0.1459492515,4.2325282935,0.9486701347,82.412677347,2.8460104042,33.252104467,2.3595128992,43.955049577,1.9946397705,90.269612052,3.5271069112,66.16366068,20.48154496,0.097299501,3.794680539,303.57444312
JUL07,0.2189238772,0.194599002,0.1216243762,0,0,0.0729746257,0,32.61965771,1.8000407685,13.938153518,2.3108631487,14.570600275,10.775919736,2.6514114022,8.1245083335,3.1622337825,1.167594012,1.9946397705,6.2514929392,0.291898503,0.0729746257,1.0216447605,4.86497505,0,53.222827047,83.069448978,48.309202246,47.822704741,0.486497505,9.438051597,25.322195135,2.8946601547,79.031519687,21.989687226,159.76578064,11.578640619,27.170885654,49.720045011,71.296209357,28.776327421,1.6784163922,2.627086527,4.475777046,0.7540711327,19.240976323,9.8758993515,2.9433099052,2.2622133982,4.6217262975,0.0486497505,385.40332346,98.588719388,0.486497505,43.979374452,2.7973606537,5.83797006,45.487516717,1.0946193862,0,0,0.0729746257,0.9486701347,0,0,0.0729746257,0,11.384041617,0,15.859818663,6.0812188125,7.6623357037,0.3405482535,1.1919188872,0.097299501,4.7920004242,1.2405686377,82.485651972,3.0649342815,36.219739247,2.335188024,40.86579042,0.778396008,75.650362027,4.2568531687,55.314766318,15.981443039,0.097299501,5.2055233035,304.79068688
AUG07,0.097299501,0.097299501,0.0486497505,0,0,0.0486497505,0,36.219739247,2.0189646457,14.424651023,3.1622337825,16.613889796,16.321991293,4.7190257985,11.602965494,2.5541119012,0.9486701347,1.6054417665,7.200163074,0.583797006,0.097299501,1.167594012,5.351472555,0,62.490604517,78.180149053,45.633465969,44.952369462,0.681096507,8.3434322107,24.203250874,2.1892387725,82.582951473,19.605849451,158.136014,11.651615245,26.927636902,48.69840025,70.858361603,71.563782985,1.8973402695,2.627086527,9.5840008485,1.0216447605,56.43371058,23.789727994,3.697381038,2.6514114022,17.149037051,0.291898503,436.04771373,112.16199978,0.7297462575,50.911963898,2.724386028,5.7163456837,52.07955791,0.5108223802,0.0486497505,0.0729746257,0.2189238772,0.1216243762,0,0,0,0.0486497505,14.667899776,0,16.176042041,8.5866809632,9.2191277197,0.291898503,1.5811168912,0.3648731287,5.1811984282,1.8000407685,83.750545485,2.821685529,36.754886503,1.9216651447,42.252308309,1.5324671407,78.836920685,3.4298074102,60.252715994,14.984123154,0.1702741267,7.1271884482,332.56969442
SEP07,0.1459492515,0.2189238772,0.1216243762,0,0.0243248752,0.0729746257,0,38.579252146,2.237888523,17.416610679,2.821685529,16.103067415,14.765199277,4.5974014222,10.167797854,3.0892591567,1.848690519,1.2405686377,7.2488128245,0.486497505,0.097299501,1.2892183882,5.3757974302,0,64.047396533,80.904535081,45.073993838,43.78477545,1.264893513,9.2191277197,26.611413523,2.3838377745,84.431641992,20.48154496,149.06283553,10.727269985,24.397849876,43.857750076,70.079965595,35.854866118,2.237888523,1.4351676397,6.519066567,0.8027208832,24.860022505,9.6813003495,2.724386028,2.4811372755,4.2082034182,0.2675736277,382.80056181,103.52666906,0.486497505,46.874034607,3.4784571607,5.3757974302,47.311882361,0.8270457585,0.2675736277,0.1216243762,0.3648731287,0,0.0486497505,0,0.0243248752,0,13.257057011,0,15.421970908,9.5110262227,7.5650362027,0.3162233782,1.1189442615,0.0486497505,4.767675549,1.3135432635,90.123662801,2.9919596557,36.219739247,1.9703148952,48.941649003,1.8730153942,89.953388674,3.405482535,71.636757611,14.789524152,0.1216243762,5.0109243015,337.06979634
OCT07,0.1216243762,0.194599002,0.1459492515,0,0,0.0486497505,0,41.692836178,1.94599002,19.557199701,3.2838581587,16.905788299,18.584204691,4.475777046,14.108427645,3.6487312875,1.3135432635,2.335188024,7.5650362027,0.7540711327,0.0729746257,1.2405686377,5.4974218065,0,71.807031738,97.275176124,55.144492191,54.171497181,0.97299501,10.921868987,31.208814946,2.6514114022,91.46153094,20.676143962,166.47944621,12.332711752,27.827657286,51.057913149,75.261164023,41.182013798,2.6027616517,1.8243656437,7.6136859532,1.167594012,27.973606537,9.8758993515,2.529787026,2.3108631487,4.8406501747,0.194599002,429.60162179,94.988637851,0.3648731287,43.882074951,2.8946601547,4.281178044,43.565851573,0.7540711327,0,0.0486497505,0.389198004,0.194599002,0,0,0,0.1216243762,13.378681387,0,19.313950948,9.6569754742,7.394762076,0.2432487525,1.3135432635,0.0729746257,4.3298277945,1.4351676397,101.36175517,2.9919596557,45.365892341,2.237888523,50.766014646,0.681096507,81.26940821,3.3325079092,62.78250302,15.032772904,0.1216243762,7.492061577,336.29140033
NOV07,0.0729746257,0.2189238772,0.1459492515,0,0.0243248752,0.0486497505,0,38.263028768,2.2622133982,17.854458433,3.016284531,15.130072405,15.203047031,3.016284531,12.1867625,3.794680539,1.8243656437,1.9703148952,7.881259581,0.8027208832,0.1702741267,1.5324671407,5.3757974302,0,65.433914422,96.764353744,58.501324976,57.431030465,1.070294511,8.8056048405,29.457423928,2.6027616517,87.326302147,20.627494212,166.91729396,12.892183882,29.724997555,49.720045011,74.580067516,36.462988,1.4838173902,1.3865178892,11.821889371,0.3648731287,21.40589022,13.646255015,3.3568327845,2.4081626497,7.5650362027,0.3162233782,424.34744873,92.580475201,0.6567716317,43.006379442,2.5784367765,5.0109243015,41.32796305,0.4378477545,0,0,0.1459492515,0.1702741267,0,0,0.0729746257,0.0486497505,16.881463423,0,17.246336552,8.9272292167,8.5380312127,0.2675736277,1.2892183882,0.1459492515,5.83797006,0.9973198852,120.62705636,3.600081537,46.168613224,2.3838377745,68.474523828,1.7757158932,82.339702721,3.9163049152,63.341975151,15.008448029,0.0729746257,7.8326098305,357.18646817
DEC07,0.0243248752,0.2675736277,0.1702741267,0,0.0486497505,0.0486497505,0,42.471232186,2.821685529,19.095027071,3.210883533,17.343636053,11.16511774,3.2595332835,7.9055844562,3.2595332835,1.4351676397,1.8243656437,7.6136859532,0.6567716317,0.2432487525,1.3865178892,5.3271476797,0,64.801467666,92.385876199,54.171497181,52.760654417,1.4108427645,10.021848603,28.192530415,2.529787026,85.818159882,20.651819087,158.93873488,11.748914746,31.257464696,47.895679367,68.036676074,36.925160629,3.9406297905,1.459492515,6.1055436877,0.5108223802,24.908672256,11.189442615,2.627086527,2.6514114022,5.4974218065,0.4135228792,408.43898032,94.745389098,0.9486701347,43.760450575,3.3325079092,3.7217059132,42.982054567,0.5108223802,0,0,0.2189238772,0.1216243762,0.0243248752,0,0.0729746257,0.0729746257,20.359920584,0,19.070702196,7.686660579,7.7353103295,0.2189238772,1.1919188872,0.1702741267,4.7920004242,1.362193014,127.09747318,3.8190054142,51.301161902,3.0406094062,68.936696458,0.8513706337,98.613044263,4.0622541667,81.853205216,12.624610255,0.0729746257,8.6839804642,385.35467371
JAN08,0.0710983871,0.1421967743,0.1421967743,0,0,0,0,37.990238191,1.9670553773,17.087312374,2.8202360229,16.115634417,10.641058608,2.8202360229,7.8208225846,4.1474059161,1.8959569902,2.2514489259,6.8017457024,0.5213881723,0.1658962366,1.3982682803,4.7161930132,0,59.793743579,106.78977747,61.049815085,60.10183659,0.9479784951,11.138747318,34.601215071,2.2988478506,106.33948769,20.168242483,161.01414739,13.413895706,25.168829045,50.029565079,72.401857564,36.497172062,4.9531876369,2.7017387111,5.1664827983,0.4028908604,23.272872055,10.806954844,2.3462467754,2.5358424744,5.6404720459,0.2843935485,443.9146298,91.551023165,0.7109838713,41.616255935,2.5595419368,6.8254451648,39.838796257,0.379191398,0,0,0.1658962366,0.1421967743,0,0,0,0.0710983871,13.461294631,0.0710983871,18.130088719,9.1479924778,8.1763145203,0.3317924733,1.3034704308,0.0473989248,5.2849801102,1.2086725813,107.24006726,4.2185043032,46.806438196,2.5832413992,53.631883361,1.9670553773,80.483374235,3.38902312,64.865428528,12.1578242,0.0710983871,6.7069478529,337.31444802
FEB08,0.0947978495,0.2843935485,0.2369946238,0,0,0.0473989248,0,38.345730127,2.0381537645,17.869394633,3.1283290339,15.309852696,18.556679042,4.6213951637,13.935283878,3.3653236576,1.5404650546,1.8248586031,6.9202430143,0.7820822585,0.0947978495,1.2323720436,4.8109908627,0,67.567167239,90.271252197,52.849801102,51.878123145,0.9716779575,8.2000139827,29.221437112,2.4647440873,80.080483374,19.457258612,151.70025868,12.015627425,24.339347862,43.891404323,71.453879069,29.648027434,1.8959569902,3.3416241953,6.6121500034,0.6635849466,17.134711299,9.9063752739,2.1566510764,2.2988478506,5.3797779597,0.0710983871,383.52839966,109.84700812,0.7346833337,38.037637116,4.1711053785,26.756693024,40.146889268,2.8676349477,0,0,0.2132951614,2.6306403239,0,0,0,0.0236994624,13.508693555,0,16.660722052,9.1716919402,7.6075274232,0.379191398,1.1849731189,0.0710983871,4.6924935508,1.2797709684,92.451602735,3.2705258081,38.203533353,2.3936457001,48.583897874,3.9104112923,75.577585522,2.8913344101,62.637679064,9.9537741986,0.0947978495,6.6832483905,338.28612598
